seconds,107_flow,107_density,107_speed,105_flow,105_density,105_speed,108_flow,108_density,108_speed,103_flow,103_density,103_speed
43,2.327800166346486,0.056158688949056575,42.63750261521287,6.008760034059148,0.08747277539629036,70.20051006494647,3.7269016754362583,0.04488700569819122,86.27833696143477,4,0.191,20.94240838
44,2.2013430076468206,0.05686315247771786,40.075289578525926,6.007925745101134,0.08759917773950081,69.94975363685633,3.8481491349185193,0.04522157658407777,87.89999868891718,4,0.208,19.23076923
45,2.563119864061409,0.05686560357507806,46.30323819009488,5.816694721758168,0.08790401795478645,67.48338314191763,3.8626111220691364,0.0452576169094037,87.88278912330603,9,0.179,50.27932961
46,2.4142513055793704,0.05686782123459443,43.567513124371565,5.643676176828819,0.08814173053052106,65.27046928173499,3.875695777110171,0.04498546291803192,88.49772564870545,2,0.179,11.17318436
47,2.279560705048002,0.05627723511701401,41.29792540871713,5.868087969511789,0.08858537524190001,67.26441473585547,4.173248560242536,0.044586847402028874,96.4092401107335,5,0.208,24.03846154
48,2.252935875995811,0.05612384767729839,40.84911021264883,5.404460543843999,0.08902486331410002,61.88014797339304,4.1567486973622945,0.04426429050659755,96.4738247325684,5,0.232,21.55172414
49,2.133608649710496,0.055604116184222355,38.83841801239656,5.365940492049333,0.08717487633180478,62.82861773402228,4.237058345232552,0.04397245331549302,98.84386269137141,2,0.184,10.86956522
50,2.1208840164047342,0.0557264755000107,38.487735344549264,5.331089016616064,0.08664393572877575,62.68060745459159,4.4049575504485,0.044546505380684165,100.8587329112408,4,0.22,18.18181818
51,2.109371252937617,0.05515993288096206,38.64876735268743,5.204318634081201,0.0871921323260352,60.833887057963814,4.3663901646914995,0.044456362011095193,99.99057923112262,1,0.18,5.555555556
52,2.2894311336102247,0.0550706270827752,41.993693490526724,5.375335907025849,0.08555478639022233,64.56399305244345,4.5219720537685,0.04471766086718137,102.57420445673,2,0.174,11.49425287
53,2.1666281685044892,0.05592104355108233,39.4823893485718,5.43482772540434,0.0842638543530583,66.3515492693536,4.472260429600071,0.045335026498878384,100.24570879418428,10,0.22,45.45454545
54,2.1507588191231095,0.05563226692716973,39.32360236775544,5.298177465842022,0.08225777298610037,66.0600816475104,4.427283245828637,0.045169785879937585,99.43593836330959,7,0.246,28.45528455
55,2.0411627411113846,0.0563445377912488,37.08755170606445,5.555493897666591,0.08082369936837654,71.10651377631893,4.386589603368767,0.04517266341518162,98.39399901632773,16,0.246,65.04065041
56,2.3229567657674433,0.05648103685874892,41.797162166439264,5.216875431222154,0.07922144228567402,67.31065532143143,4.3497715459050745,0.045289552613735753,97.23332259096318,2,0.266,7.518796992
57,2.3874370737895916,0.05880559420553473,41.34866215915934,5.196220628248615,0.07579082873465744,71.92304440510462,4.602174255818877,0.04657626188861806,99.31087462991907,8,0.217,36.86635945
58,2.54101449533344,0.05883469104310285,43.855377470667975,4.987056758891604,0.07386789266469006,70.21197679795179,4.9257767076456505,0.04888328456589253,100.6140627889744,2,0.234,8.547008547
59,2.6799654957778745,0.059072656943759724,45.88985497822341,5.178765638997166,0.07368999812519576,72.78438112386115,5.028083687869874,0.049675352702474196,101.02178108526255,9,0.179,50.27932961
60,2.805683067608553,0.059287959425306416,47.730572723154516,5.161740340045055,0.07272904592279616,73.33980694063628,5.120647146167981,0.049058652445095705,104.62817230571373,2,0.164,12.19512195
61,2.728951346883929,0.05948275690861057,46.290393954282656,5.1463364981360025,0.07208818440633939,73.57007063771853,4.823442656056745,0.04918639983127707,98.44287396040767,6,0.205,29.26829268
62,2.5642893138473646,0.059489690155409565,43.480932128160504,5.037161593551621,0.07192740493906898,71.97465265507867,5.125971926908483,0.050216266514012585,101.76577484989265,6,0.195,30.76923077
63,2.415309379195235,0.05903035461679913,41.08205125214521,5.033622394165753,0.07128669970677669,72.42345874126165,5.018736505298152,0.050424241131725674,99.34387989847431,3,0.179,16.75977654
64,2.3757561049861646,0.05776820446281826,41.33036259860757,4.744705975673776,0.07162129973470271,68.07245961447484,5.016952076222138,0.04985050388108513,100.60756872719104,3,0.182,16.48351648
65,2.7209221902255774,0.05679557127588319,49.41015895112114,4.769019692276274,0.07219069975996911,67.72584343119152,5.110575688010505,0.04921712255907703,104.25340874364903,4,0.188,21.27659574
66,2.747501029251713,0.05765101953532289,49.04805887101437,4.695779721583296,0.07122015692568634,67.42015634536375,4.909568479628552,0.04902501564868874,100.37778143758723,3,0.162,18.51851852
67,2.676310455037264,0.058213356341482614,47.37381816615586,4.724753081432506,0.07095157055181145,67.96103814104339,4.822942910140119,0.04835596653928981,99.88828751400749,2,0.18,11.11111111
68,2.5166618402718104,0.05952637002324617,44.184777282712446,4.846205168915124,0.07211808764211512,68.3566901866583,4.649329299650584,0.04695063639269078,98.87851863553058,5,0.158,31.64556962
